replicate,and_truth_auroc,and_TT_vs_mixed_auroc,and_mixed_vs_FF_auroc,and_total_range,and_pooled_sd,and_range_over_sd,dprime_AND_TT_mixed,dprime_AND_mixed_FF,or_truth_auroc,or_TT_vs_mixed_auroc,or_mixed_vs_FF_auroc,or_total_range,or_pooled_sd,or_range_over_sd,dprime_OR_TT_mixed,dprime_OR_mixed_FF,and_minus_or_auroc,OR_to_AND_range_ratio,OR_range_compression,OR_to_AND_pooled_sd_ratio,OR_to_AND_range_over_sd_ratio
987,0.9515833333333334,0.9320250000000001,0.6928375,11.06630361011453,4.101284642201039,2.6982530049842066,2.054655956021662,0.6925884961178139,0.6798166666666667,0.831425,0.58065,5.594649626504927,3.807960195697669,1.4691985574917261,1.3111952875466244,0.30869418109072894,0.2717666666666667,0.5055572143702486,0.4944427856297514,0.9284798612890348,0.5444999244984907
988,0.9474833333333332,0.931975,0.6943125000000001,11.016456512162497,4.145072317620939,2.6577235975669016,2.0527255679646212,0.662913560884592,0.6611083333333333,0.8283875,0.568875,5.899032002668529,4.129761635575405,1.4284194883917578,1.3314451472308417,0.2808887909664145,0.28637499999999994,0.5354745417599408,0.4645254582400592,0.9963062931422336,0.537459760563307
989,0.9477749999999999,0.9299624999999999,0.6986000000000001,11.16191026835931,4.164026455949327,2.680557000883556,2.038642091693645,0.705057123598244,0.6684416666666667,0.8377875000000001,0.5713125,6.074901549337734,4.126204667853359,1.4722734421456065,1.3560090786656605,0.29163106015768026,0.2793333333333332,0.5442528566600531,0.4557471433399469,0.9909170154185907,0.5492416097327237
990,0.9523833333333334,0.934575,0.6779250000000001,10.594532199865197,3.943162327683362,2.6868110717850073,2.130810302417749,0.6341332013689318,0.6720083333333333,0.833075,0.5748,6.0656312508963595,4.070416697570661,1.4901745205881498,1.3774072780060858,0.2821231551401283,0.28037500000000004,0.5725246888176466,0.4274753111823534,1.03227216110123,0.554625718286228
991,0.9479333333333333,0.9282,0.69755,11.279944703632687,4.169389364970146,2.7054188794174787,2.0463494323706692,0.7364721245445698,0.6977833333333333,0.8488625,0.5966500000000001,6.732441394549928,4.132479090414458,1.62915316623531,1.4513677190308525,0.3653887957323765,0.25015,0.5968505672179188,0.40314943278208115,0.9911473188698094,0.6021814879129156
992,0.9572166666666666,0.9397,0.7120125,11.061386813876068,3.8200150242648205,2.8956396096910333,2.164440610733289,0.7770267696186587,0.6783416666666666,0.83995,0.5801375,6.111103183681598,4.0438286464818765,1.5112171454144692,1.372948360582466,0.3161784817294462,0.278875,0.5524717005661047,0.44752829943389527,1.0585897230234402,0.5218940714710409
993,0.9477500000000001,0.9323,0.6722874999999999,10.874624114202932,4.151090452564092,2.6197030005659774,2.1137181914110394,0.6045037393055297,0.6786416666666667,0.814175,0.5829625,6.051883384918996,4.124154140941842,1.4674241500432654,1.2837513044016535,0.33534845465536606,0.2691083333333334,0.5565142593770079,0.44348574062299206,0.9935110275408209,0.5601490511429096
994,0.9572833333333333,0.9411499999999999,0.6896,11.587272213646344,4.082083687889523,2.8385680205486126,2.2248742274410835,0.7056642926510316,0.691775,0.86705,0.58395,6.577454642892012,3.9467818740042864,1.666536143336121,1.5311513161251271,0.3387835587004887,0.26550833333333324,0.5676447848653919,0.43235521513460806,0.9668547182688484,0.5871045299150619
995,0.9515333333333333,0.9360625,0.6858500000000001,10.883841034987771,4.071133395236623,2.6734179350945046,2.1001409924826273,0.662399462344009,0.6743833333333333,0.8313750000000001,0.580775,6.298996437475843,4.193642153004704,1.5020347964030916,1.3786213447409572,0.3054136587178434,0.27715,0.5787475595450867,0.4212524404549133,1.0300920519851844,0.561840622330528
996,0.9404083333333333,0.9203874999999999,0.6727000000000001,10.636010693427393,4.175779653677892,2.547071822637849,1.991049075110268,0.6403133764804353,0.7099500000000001,0.8185875,0.618225,6.822130049872681,4.243002627514046,1.6078543071442153,1.3043155645705256,0.4385468724491727,0.2304583333333332,0.6414181262612373,0.3585818737387627,1.0160983048463648,0.6312559751373864
997,0.9603833333333333,0.9453750000000001,0.7081125000000001,11.120595185892011,3.7585732681837714,2.9587277917468233,2.265627831640347,0.7636836609600858,0.6934083333333333,0.83745,0.5921875000000001,5.976439478555494,3.8690558247490365,1.5446764661099588,1.3393931082174526,0.3537012290316031,0.26697499999999996,0.5374208285306007,0.4625791714693993,1.0293948125211492,0.5220745451537422
998,0.9466666666666667,0.926925,0.6935625,10.940714548976848,4.068040393560105,2.689431148790091,2.062027497501752,0.6928530517208348,0.6706083333333334,0.8316875,0.5732125,6.1584825844710585,4.169222287012674,1.4771298243451845,1.3404321676172513,0.3064660548730708,0.2760583333333333,0.5628958288695126,0.4371041711304874,1.0248723915359208,0.5492350399115846
999,0.9398,0.91905,0.6530875,10.698910327612268,4.348131068234268,2.460576776485486,1.9715691860512834,0.5847458393452242,0.6982166666666667,0.8281375000000001,0.6033,6.755359033407369,4.310322116080618,1.567251553707551,1.3265971754259374,0.39097108200679237,0.24158333333333326,0.6314062672319825,0.36859373276801755,0.9913045509529674,0.6369447881834042
1000,0.9540833333333334,0.9347750000000001,0.7095,11.100063862414107,3.966382651131339,2.7985358042164727,2.1013673228465937,0.7637232778531908,0.6712,0.823,0.575975,5.8387688219766405,3.9461982400444975,1.4795933875614933,1.3147943926841228,0.31007255074171297,0.2828833333333334,0.5260121828440355,0.4739878171559645,0.9949111286373028,0.5287026827858456
1001,0.939875,0.916625,0.6879500000000001,10.316411318513062,4.135220998067326,2.4947666215021234,1.9014287612409897,0.6700234895312003,0.6639083333333333,0.8227500000000001,0.565525,5.749202015462657,4.069800529393798,1.4126495817029658,1.3000594842402946,0.26751584724647337,0.2759666666666667,0.5572870097904654,0.4427129902095346,0.9841796922814757,0.5662451828269194
1002,0.951875,0.9341,0.7009625,10.923296599418338,3.8580029627156036,2.831334424826246,2.1704483360412947,0.7223946205567625,0.6565166666666666,0.8194250000000001,0.5567625,5.124733391617526,3.8475042763535545,1.33196301382008,1.243405096563643,0.25291188051145996,0.2953583333333334,0.4691562977325377,0.5308437022674624,0.9972787251685625,0.4704364846981367
1003,0.9438083333333334,0.9235,0.670075,10.96851356677037,4.330765356531766,2.53269633974221,1.9978012766554727,0.6150244961446582,0.7026166666666667,0.8423499999999999,0.6066875,6.924974451897722,4.160587774843673,1.6644221505837393,1.443357804263372,0.3904108992174424,0.2411916666666667,0.6313503110282197,0.3686496889717803,0.9607049637470136,0.6571739866584844
1004,0.9459166666666667,0.924925,0.6947625,10.819534101934645,4.0522430630643695,2.6700111354506815,2.018106947201587,0.7141245745677357,0.6762833333333333,0.822075,0.5893875,6.210334335227196,4.1477334023061685,1.4972838735908647,1.340708554529147,0.3290724841734323,0.2696333333333334,0.5739927687012626,0.4260072312987374,1.0235648103422472,0.5607781382297989
1005,0.9490333333333334,0.9329375,0.6885625,11.052270731307088,4.134077029987948,2.6734554414771776,2.0773758358154693,0.6492590996951256,0.6782166666666667,0.8539375,0.5721999999999999,6.015955310662772,3.9786608149453864,1.5120553348163082,1.4220655511538922,0.2614534652271469,0.2708166666666667,0.54431848955905,0.45568151044094996,0.9624060669612113,0.5655809000432955
1006,0.9573083333333334,0.9407249999999999,0.6974374999999999,11.048998977296362,3.9244029518169725,2.8154598579589662,2.1637040631671933,0.7123103262222251,0.665775,0.8315374999999999,0.5689,5.8621773541684705,4.041427208388882,1.450521573665911,1.3733530236185854,0.2686892938464742,0.2915333333333334,0.5305618514594992,0.4694381485405008,1.0298196332050276,0.5151988118621053
1007,0.955575,0.9395875,0.690875,10.920556453156967,3.9768191065540424,2.746053104391703,2.1414221150706125,0.6823120886764398,0.6659166666666667,0.8238624999999999,0.5690625,5.818272085944848,4.103695218838401,1.4178129163285615,1.293607535696091,0.2855559353440918,0.28965833333333324,0.5327816499921003,0.4672183500078997,1.0319039184043495,0.5163093583518411
1008,0.957375,0.9412624999999999,0.710575,11.357606039758547,3.933150571464922,2.8876611340939204,2.1778344997331662,0.7552019695586433,0.669075,0.8397374999999999,0.567075,5.751152877630891,4.0085364504621985,1.4347263518004838,1.341875270893023,0.2859081413598998,0.2883,0.5063701679296102,0.4936298320703898,1.0191667920227114,0.4968472009617108
1009,0.9511083333333334,0.9340999999999999,0.705425,11.08437932033441,3.922736831720548,2.8256749804632446,2.134393015809486,0.7383835690624165,0.6895916666666667,0.8434249999999999,0.589025,5.858762973220708,3.754713900229192,1.5603753385479204,1.3690679064477786,0.343726418834233,0.26151666666666673,0.5285603103164059,0.47143968968359407,0.9571669121077235,0.5522133116286823
1010,0.9453583333333333,0.9285749999999999,0.6896249999999999,10.819189515015854,4.161025163998305,2.600125951802646,2.023644123837557,0.6419034057305049,0.6902916666666667,0.8615499999999999,0.5877125,6.738385357503283,4.028238045780409,1.672787278438463,1.5505713449249612,0.3423599788898092,0.25506666666666655,0.6228179428922231,0.37718205710777686,0.9680878838785243,0.643348556741543
1011,0.9586083333333333,0.9422999999999999,0.7004374999999999,11.583592805422267,4.032170087270143,2.8727936953831685,2.201633029400143,0.749619185455174,0.6730083333333334,0.8464874999999998,0.57355,6.4144440110265055,4.2387388847973195,1.513290670966447,1.414817580241594,0.2899066814826781,0.28559999999999985,0.5537525462759629,0.44624745372403707,1.0512301795450865,0.5267662183325026
1012,0.9453666666666667,0.9282750000000001,0.6731875,11.119475853039166,4.308490721976668,2.580828547760624,2.046967630469429,0.6139263444343097,0.6829416666666667,0.831375,0.5853625,6.252164537735451,4.05646740544018,1.5412830704249205,1.3901918684390864,0.32950362236417474,0.262425,0.5622715153454482,0.43772848465455183,0.9415054289774903,0.59720475107201
1013,0.95485,0.9355375,0.66055,10.592958728004177,3.889844116159784,2.7232347651149547,2.1565563160793038,0.6070005023341014,0.7058166666666668,0.855,0.6074999999999999,7.2032287712189875,4.138998733616186,1.7403312334250525,1.5094469657594582,0.4011366489066422,0.24903333333333322,0.6800015893742796,0.31999841062572043,1.0640525969720294,0.6390676469465492
1014,0.9444666666666667,0.9287249999999999,0.6684249999999999,11.016470516654756,4.259128847306999,2.5865548828419103,2.052871615628716,0.6186001878247868,0.6683250000000001,0.8264375,0.56795,6.135794958170148,4.338644968150208,1.4142191866844913,1.3143752532294237,0.264208994917335,0.2761416666666666,0.5569655861098182,0.44303441389018183,1.018669573918499,0.5467578500134722
1015,0.962725,0.9493250000000001,0.678425,10.676519003011354,3.699341212755645,2.8860595411414884,2.281963322802493,0.6464435934697572,0.66145,0.8481875,0.5597875,5.893691113975274,3.9976756463263006,1.4742794652165774,1.4191909185214078,0.24294710023143085,0.30127500000000007,0.5520236616740846,0.44797633832591544,1.0806452869343257,0.5108278066340494
1016,0.9406583333333333,0.9223999999999999,0.6594,10.555228820183885,4.300884549411331,2.454199525450781,1.9574727874898603,0.5663007628388005,0.6952916666666666,0.855375,0.5905875,6.643520440933684,4.011959096719366,1.6559292557010818,1.4620721327098904,0.3607886526564197,0.24536666666666662,0.6294056295804629,0.37059437041953713,0.9328218534181508,0.6747329377781234
1017,0.9372083333333333,0.9178999999999999,0.6651875,11.174945019478006,4.577339255155454,2.441362633737858,1.9607588784017358,0.5866944458092228,0.6969583333333333,0.8390875000000001,0.59785,6.4709985320222,4.027091912494935,1.606866362286023,1.398810793566555,0.35973854307730746,0.24024999999999996,0.5790631202876797,0.4209368797123203,0.8797888222856158,0.6581842205988973
1018,0.9426416666666667,0.9233,0.6812499999999999,10.666946598891608,4.114450670093006,2.592556687196953,2.0109947073918972,0.6551650165910405,0.6772166666666667,0.8299624999999999,0.5781000000000001,6.330577826474318,4.1731031754622325,1.5169952815204752,1.3405944336119089,0.3374656960188431,0.265425,0.5934760962553354,0.4065239037446646,1.0142552457356113,0.5851348551073093
1019,0.9308916666666667,0.9118625000000001,0.6657625,10.286060358060556,4.337612358743988,2.3713645912423162,1.89664752981326,0.5571889534821849,0.6718166666666667,0.8014625,0.58135,5.928736734088476,4.147467707223422,1.4294835192478326,1.2450372469523296,0.3229983423114852,0.25907499999999994,0.5763855672344453,0.42361443276555466,0.9561637518997606,0.6028105186891364
1020,0.9463583333333333,0.9266000000000001,0.6761375,11.058290522098645,4.251953246024364,2.600755436913212,2.029634590749974,0.6513777588159997,0.6990833333333333,0.8415,0.5998875,6.771255480033787,4.167773306618529,1.6246698133223472,1.4181373913525457,0.3780265869985183,0.24727500000000002,0.6123238909759388,0.38767610902406124,0.9802020543183196,0.6246914993478346
1021,0.9387666666666666,0.9174625,0.6616375000000001,10.0732396071568,4.115015245478023,2.4479227915926316,1.9432542962740877,0.5902203602029994,0.6852750000000001,0.8275374999999999,0.5904125,6.388472519754195,4.175587531342776,1.529957753681625,1.3358462128877877,0.34853122567968603,0.25349166666666656,0.6342023786682623,0.36579762133173765,1.0147198205234635,0.6250024547082329
1022,0.943625,0.92395,0.688025,10.81144737939192,4.1738114992636115,2.590305619048534,2.005334995353301,0.6769549125061299,0.6893666666666667,0.804775,0.5935874999999999,5.780071439098084,3.9523971424074142,1.4624217230299454,1.221480675172376,0.3639400702831645,0.25425833333333336,0.5346251280023506,0.4653748719976494,0.9469515197571186,0.5645749722641297
1023,0.9504,0.9337249999999999,0.6924375,11.312448493551214,4.09294122023448,2.7638922439504605,2.144309480803031,0.7012176237597664,0.690675,0.8457625,0.5887625000000001,6.518965616831394,4.124488423272318,1.5805513188128497,1.414542459438948,0.3398619473478196,0.259725,0.5762647777399916,0.42373522226000837,1.0077077097716127,0.5718570694180721
1024,0.9464,0.925875,0.6790625,10.921240447245706,4.147215921473303,2.63339084678425,2.0328901486602007,0.6662546765054275,0.684825,0.832325,0.5848625000000001,6.32241434168358,4.0822211198207246,1.5487682210514937,1.3520923891030907,0.3455188005607547,0.261575,0.5789099115822569,0.4210900884177431,0.9843280883167788,0.5881269857616324
1025,0.9415583333333334,0.9246624999999999,0.675675,10.724977007928217,4.143830002048523,2.5881797763485164,2.060564379442399,0.6039152325245014,0.663975,0.7993874999999999,0.5714125000000001,5.415998900718435,4.081104625696479,1.32709141211839,1.1833215701276043,0.2844540513997421,0.2775833333333334,0.5049893250787176,0.49501067492128237,0.9848629465202399,0.5127508623031942
1026,0.94345,0.9264499999999999,0.663275,10.604494385157395,4.173776991011247,2.540742930922161,2.0655917545441786,0.5611085357865231,0.6961583333333333,0.8200750000000001,0.59735,6.206604402968462,3.948213408852141,1.572003273443342,1.3114819716791295,0.3945472214374219,0.2472916666666667,0.5852805591236439,0.41471944087635615,0.9459569635261094,0.618717956197475
1027,0.95325,0.93675,0.7067125000000001,10.668777749303233,3.7407245095732438,2.8520618725061815,2.1461364605023547,0.7617383022073936,0.6724833333333333,0.8356999999999999,0.5739000000000001,5.966777501163832,4.015743180824627,1.4858463881991983,1.3497362695590456,0.3082690658260976,0.2807666666666667,0.5592747024422283,0.4407252975577717,1.0735201618155938,0.5209727048780839
1028,0.9540000000000001,0.938025,0.6864250000000001,11.211217823152268,4.097862784438473,2.7358695039098366,2.15145642538531,0.677595009606616,0.6883833333333333,0.8552500000000001,0.5841125,6.404734254068925,3.9753254934912983,1.6111219734221105,1.4756704178929334,0.32778265975967136,0.2656166666666667,0.5712790844936149,0.42872091550638514,0.9700972684072031,0.5888884579910163
1029,0.9453250000000001,0.92655,0.6927375,10.497834726374064,3.963662439361716,2.648518860265147,2.010829745197829,0.6816594425996402,0.6721833333333334,0.8363,0.57485,6.056375273312085,4.009133810612048,1.5106443335168946,1.3721077255573015,0.3205127506142957,0.2731416666666667,0.5769166148230976,0.42308338517690236,1.011472059476804,0.5703732588733244
1030,0.9449583333333333,0.9257,0.6892875,11.011108338947686,4.14601634468645,2.655828492586519,2.0263623017043404,0.6991076120505721,0.7092333333333333,0.8422000000000001,0.6183875000000001,7.0727778740163245,4.189902632907266,1.688053039339653,1.4210379026779107,0.4221383032186407,0.23572500000000007,0.6423311492630595,0.35766885073694055,1.010585170093953,0.63560318147489
